Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02 00:00:00-05:00,77.16999816894531,77.29000091552734,76.26000213623047,76.5999984741211,70.36078643798828,538600
2014-01-03 00:00:00-05:00,76.87000274658203,77.43000030517578,76.5999984741211,77.29000091552734,70.99456787109375,526800
2014-01-06 00:00:00-05:00,77.66999816894531,77.93000030517578,76.45999908447266,76.62000274658203,70.379150390625,634100
2014-01-07 00:00:00-05:00,77.19000244140625,77.72000122070312,76.80999755859375,77.30000305175781,71.00375366210938,448200
2014-01-08 00:00:00-05:00,77.27999877929688,77.5,76.56999969482422,77.1500015258789,70.86599731445312,481800
2014-01-09 00:00:00-05:00,77.12999725341797,77.5,76.7300033569336,77.4800033569336,71.16910552978516,1069600
2014-01-10 00:00:00-05:00,77.83000183105469,79.26000213623047,77.56999969482422,79.2300033569336,72.77657318115234,875700
2014-01-13 00:00:00-05:00,79.16999816894531,79.2699966430664,77.69999694824219,77.80000305175781,71.46302032470703,753100
2014-01-14 00:00:00-05:00,78.1500015258789,78.75,78.01000213623047,78.4000015258789,72.01416778564453,626000
2014-01-15 00:00:00-05:00,78.41999816894531,79.51000213623047,78.19999694824219,79.18000030517578,72.73060607910156,532500
2014-01-16 00:00:00-05:00,78.9800033569336,79.0,78.20999908447266,78.51000213623047,72.11518859863281,459100
2014-01-17 00:00:00-05:00,77.44999694824219,77.79000091552734,76.94999694824219,77.58999633789062,71.27013397216797,875600
2014-01-21 00:00:00-05:00,79.08999633789062,79.56999969482422,78.45999908447266,79.05999755859375,72.62041473388672,1318600
2014-01-22 00:00:00-05:00,79.88999938964844,79.88999938964844,78.68000030517578,79.29000091552734,72.83168029785156,896200
2014-01-23 00:00:00-05:00,78.11000061035156,79.16999816894531,77.5999984741211,78.48999786376953,72.09684753417969,1099500
2014-01-24 00:00:00-05:00,78.25,78.4000015258789,76.30000305175781,76.30000305175781,70.08521270751953,891700
2014-01-27 00:00:00-05:00,76.41999816894531,76.44000244140625,74.55999755859375,74.75,68.66144561767578,1090800
2014-01-28 00:00:00-05:00,74.47000122070312,75.87999725341797,74.0999984741211,74.7300033569336,68.64311218261719,693200
2014-01-29 00:00:00-05:00,74.25,74.91999816894531,73.66999816894531,74.27999877929688,68.2297134399414,1024300
2014-01-30 00:00:00-05:00,74.94999694824219,75.98999786376953,74.51000213623047,75.51000213623047,69.35957336425781,552500
2014-01-31 00:00:00-05:00,74.66000366210938,75.58000183105469,74.25,75.05000305175781,68.93699645996094,537800
2014-02-03 00:00:00-05:00,75.26000213623047,75.5999984741211,72.27999877929688,72.4000015258789,66.50285339355469,1102800
2014-02-04 00:00:00-05:00,72.73999786376953,73.2699966430664,72.12000274658203,73.08999633789062,67.13665771484375,755600
2014-02-05 00:00:00-05:00,72.75,73.69000244140625,72.38999938964844,73.4800033569336,67.49490356445312,965200
2014-02-06 00:00:00-05:00,73.61000061035156,74.58999633789062,73.19000244140625,74.12999725341797,68.09195709228516,555700
2014-02-07 00:00:00-05:00,74.12999725341797,74.56999969482422,73.62999725341797,73.91999816894531,67.89905548095703,582200
2014-02-10 00:00:00-05:00,72.91999816894531,73.6500015258789,72.87999725341797,73.22000122070312,67.25606536865234,698700
